tag_id,tag_key,zh_name,en_name,category,parent_tag_key,level,aliases_zh,aliases_en,use_for_exact_filter,use_for_fulltext,use_for_semantic,use_for_weighting,default_usage_class,default_active_input_allowed,default_reference_role,risk_level,description_zh,description_en,examples,do_not_use_for,source_basis,status
TAG_RISK_0404,privacy_risk,隐私风险,Privacy Risk,risk,content_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,critical,隐私风险，用于搜索过滤、降权或 active input 阻断。,Privacy Risk,,,SAFETY_RESEARCH,candidate
TAG_RISK_0405,style_pollution,风格污染,Style Pollution,risk,generation_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,风格污染，用于搜索过滤、降权或 active input 阻断。,Style Pollution,,,SAFETY_RESEARCH,candidate
TAG_RISK_0406,reference_attention_conflict,参考注意力冲突,Reference Attention Conflict,risk,generation_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,参考注意力冲突，用于搜索过滤、降权或 active input 阻断。,Reference Attention Conflict,,,SAFETY_RESEARCH,candidate
TAG_RISK_0407,active_input_unsafe,主动输入不安全,Active Input Unsafe,risk,generation_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,high,主动输入不安全，用于搜索过滤、降权或 active input 阻断。,Active Input Unsafe,,,SAFETY_RESEARCH,candidate
TAG_RISK_0408,exact_layout_required,需要精确版式,Exact Layout Required,risk,generation_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,需要精确版式，用于搜索过滤、降权或 active input 阻断。,Exact Layout Required,,,SAFETY_RESEARCH,candidate
TAG_RISK_0409,exact_font_required,需要精确字体,Exact Font Required,risk,generation_risk,L3,,,TRUE,TRUE,TRUE,TRUE,risk_filter,false,risk_filter,medium,需要精确字体，用于搜索过滤、降权或 active input 阻断。,Exact Font Required,,,SAFETY_RESEARCH,candidate
TAG_USAGE_OUTCOME_0410,result_status,结果状态,Result Status,usage_outcome,usage_outcome,L2,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,结果状态。,Result Status,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0411,success_type,成功类型,Success Type,usage_outcome,usage_outcome,L2,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,成功类型。,Success Type,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0412,failure_type,失败类型,Failure Type,usage_outcome,usage_outcome,L2,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,失败类型。,Failure Type,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0413,review_status,审查状态,Review Status,usage_outcome,usage_outcome,L2,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,审查状态。,Review Status,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0414,success,成功,Success,usage_outcome,result_status,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,成功反馈标签。,Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0415,partial_success,部分成功,Partial Success,usage_outcome,result_status,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,部分成功反馈标签。,Partial Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0416,failure,失败,Failure,usage_outcome,result_status,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,失败反馈标签。,Failure,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0417,active_input_failed,主动输入失败,Active Input Failed,usage_outcome,result_status,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,主动输入失败反馈标签。,Active Input Failed,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0418,prompt_only_success,仅提示词成功,Prompt-only Success,usage_outcome,result_status,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,仅提示词成功反馈标签。,Prompt-only Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0419,review_only_useful,仅审片有用,Review-only Useful,usage_outcome,result_status,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,仅审片有用反馈标签。,Review-only Useful,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0420,action_success,动作成功,Action Success,usage_outcome,success_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,动作成功反馈标签。,Action Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0421,camera_success,运镜成功,Camera Success,usage_outcome,success_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,运镜成功反馈标签。,Camera Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0422,fx_success,特效成功,FX Success,usage_outcome,success_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,特效成功反馈标签。,FX Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0423,editing_success,剪辑成功,Editing Success,usage_outcome,success_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,剪辑成功反馈标签。,Editing Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0424,style_success,风格成功,Style Success,usage_outcome,success_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,风格成功反馈标签。,Style Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0425,review_standard_success,审片标准成功,Review Standard Success,usage_outcome,success_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,审片标准成功反馈标签。,Review Standard Success,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0426,visual_execution_failure,视觉执行失败,Visual Execution Failure,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,视觉执行失败反馈标签。,Visual Execution Failure,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0427,prompt_priority_failure,提示词优先级失败,Prompt Priority Failure,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,提示词优先级失败反馈标签。,Prompt Priority Failure,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0428,reference_attention_conflict_failure,参考注意力冲突失败,Reference Attention Conflict Failure,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,参考注意力冲突失败反馈标签。,Reference Attention Conflict Failure,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0429,identity_drift,身份漂移,Identity Drift,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,身份漂移反馈标签。,Identity Drift,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0430,timing_tail_poseout_failure,尾段摆拍失败,Timing Tail Pose-out Failure,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,尾段摆拍失败反馈标签。,Timing Tail Pose-out Failure,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0431,video_action_quality_failure,视频动作质量失败,Video Action Quality Failure,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,视频动作质量失败反馈标签。,Video Action Quality Failure,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0432,camera_conflict,运镜冲突,Camera Conflict,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,运镜冲突反馈标签。,Camera Conflict,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_USAGE_OUTCOME_0433,action_too_weak,动作太弱,Action Too Weak,usage_outcome,failure_type,L3,,,TRUE,TRUE,TRUE,TRUE,feedback_stats,false,feedback,none,动作太弱反馈标签。,Action Too Weak,,,FEEDBACK_RANKING_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0434,import_status,导入状态,Import Status,workflow_status,workflow_status,L2,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,导入状态。,Import Status,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0435,annotation_status,标注状态,Annotation Status,workflow_status,workflow_status,L2,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,标注状态。,Annotation Status,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0436,readiness_status,可用状态,Readiness Status,workflow_status,workflow_status,L2,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,可用状态。,Readiness Status,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0437,raw,未处理,Raw,workflow_status,import_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,未处理工作流状态。,Raw,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0438,imported,已导入,Imported,workflow_status,import_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,已导入工作流状态。,Imported,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0439,probe_failed,探测失败,Probe Failed,workflow_status,import_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,探测失败工作流状态。,Probe Failed,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0440,proxy_ready,代理文件就绪,Proxy Ready,workflow_status,import_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,代理文件就绪工作流状态。,Proxy Ready,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0441,thumb_ready,缩略图就绪,Thumbnail Ready,workflow_status,import_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,缩略图就绪工作流状态。,Thumbnail Ready,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0442,triaged,粗标完成,Triaged,workflow_status,annotation_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,粗标完成工作流状态。,Triaged,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0443,deep_tagged,深标完成,Deep Tagged,workflow_status,annotation_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,深标完成工作流状态。,Deep Tagged,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0444,ai_prefilled,AI预填,AI Prefilled,workflow_status,annotation_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,AI预填工作流状态。,AI Prefilled,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0445,human_confirmed,人工确认,Human Confirmed,workflow_status,annotation_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,人工确认工作流状态。,Human Confirmed,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0446,prompt_ready,可进Prompt,Prompt Ready,workflow_status,readiness_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,可进Prompt工作流状态。,Prompt Ready,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0447,active_safe,主动输入安全,Active Safe,workflow_status,readiness_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,主动输入安全工作流状态。,Active Safe,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0448,offline_only,仅离线,Offline Only,workflow_status,readiness_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,仅离线工作流状态。,Offline Only,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0449,rejected,已拒绝,Rejected,workflow_status,readiness_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,已拒绝工作流状态。,Rejected,,,WORKBENCH_RESEARCH,candidate
TAG_WORKFLOW_STATUS_0450,needs_review,待复审,Needs Review,workflow_status,readiness_status,L3,,,TRUE,TRUE,TRUE,TRUE,workflow_filter,false,workflow_state,none,待复审工作流状态。,Needs Review,,,WORKBENCH_RESEARCH,candidate
